# QC Report for S2
# Generated by step3_normalization.py

## Summary Statistics
study_id: S2
n_samples: 34
n_samples_AD: 9
n_samples_Control: 8
n_genes_total: 19185
n_genes_variable: 18611
total_raw_counts: 373892372
mean_counts_per_sample: 10996834.49
median_counts_per_sample: 4472127.23
mean_detected_genes_per_sample: 17473.76
mean_zero_percent: 8.92

## Sample-level QC Metrics
sample_id	total_counts	mean_expression	median_expression	std_expression	min_expression	max_expression	zero_count	zero_percent	detected_genes
C1_raw	20315792.263723467	1058.9414784322892	275.0	3413.152833464312	0.0	241488.0	1726	8.996611936408652	17459
C2_raw	8625596.563634075	449.6010718599987	108.0	1779.5649424590638	0.0	141459.0	2293	11.952045869168622	16892
C3_raw	14571049.01927203	759.5021641528292	212.0	2519.369527397771	0.0	208677.0	1834	9.559551733124836	17351
C4_raw	26456022.742776025	1378.9951911793603	378.0068004	3954.0484372586975	0.0	234542.0	1639	8.543132655720614	17546
C5_raw	14871607.003765358	775.1684651428385	226.3110724	3100.7213155466397	0.0	266858.0	1833	9.554339327599687	17352
C6_raw	24120525.45273179	1257.2596013933692	365.0	3744.0878807964677	0.0	255167.0	1572	8.193901485535575	17613
C7_raw	34209514.83594619	1783.138641435819	447.0	5213.7082264793	0.0	222022.0	1579	8.230388324211624	17606
C8_raw	22618560.490460332	1178.9710967141168	303.0	3414.03678556804	0.0	153350.0	1644	8.569194683346366	17541
A9_raw	19698817.804322835	1026.7822676217272	260.0	3019.0798627373765	0.0	167340.0	1773	9.241594996090697	17412
A10_raw	17971185.73883925	936.7310783862001	250.0	2790.4105871658385	0.0	180672.0	1750	9.12170966901225	17435
A11_raw	22575438.044481173	1176.7233799573194	315.0	3646.1380715198993	0.0	250342.0	1722	8.975762314308053	17463
A12_raw	24813840.39283243	1293.3979876378644	369.0	4127.4743023036635	0.0	278531.0	1593	8.303362001563722	17592
A13_raw	18137067.646051716	945.3775160829667	284.0	4473.856882141026	0.0	464909.0	1671	8.70992963252541	17514
A14_raw	27071877.20362017	1411.0960231232823	397.0	4524.87891230849	0.0	316848.0	1537	8.01146729215533	17648
A15_raw	23672670.428433664	1233.9155813621926	358.0	3940.6635141669553	0.0	234823.0	1571	8.188689080010425	17614
A16_raw	33610915.09820267	1751.9371956321434	475.0	5223.622648172662	0.0	275608.0	1513	7.886369559551733	17672
A17_raw	15558438.533303648	810.9689097369637	235.0	2676.6998420761574	0.0	191107.0	1841	9.596038571800886	17344
C1_rpkm	301092.59179518704	15.694166890549234	5.179265577	123.13686325774133	0.0	14584.38102	1726	8.996611936408652	17459
C2_rpkm	260852.01966555702	13.596665085512484	4.832821176	97.06544277337977	0.0	12163.21158	2293	11.952045869168622	16892
C3_rpkm	284617.020916312	14.83539332375877	5.592481006	67.42075502828716	0.0	5508.452378	1834	9.559551733124836	17351
C4_rpkm	301403.533889395	15.710374453447747	5.390405695	96.87668614429884	0.0	9353.983802	1639	8.543132655720614	17546
C5_rpkm	276205.45655152295	14.396948478056968	5.893331641	65.77355967893305	0.0	5021.476115	1833	9.554339327599687	17352
C6_rpkm	318657.90058289096	16.609742016309145	5.626834858	123.40236906858526	0.0	13451.14479	1572	8.193901485535575	17613
C7_rpkm	303850.30419021496	15.83791004379541	4.91569433	108.23545190707553	0.0	11844.38358	1579	8.230388324211624	17606
C8_rpkm	295889.670038705	15.422969509445139	5.018157259	81.6143551627701	0.0	8525.68446	1644	8.569194683346366	17541
A9_rpkm	291092.606255679	15.172927091773728	4.943174897	63.98241935804602	0.0	5650.181036	1773	9.241594996090697	17412
A10_rpkm	297236.14066842	15.493153018942925	5.238807504	77.24208583852135	0.0	7234.851935	1750	9.12170966901225	17435
A11_rpkm	292448.361473994	15.243594551680687	5.386891964	88.22628599624723	0.0	9137.301875	1722	8.975762314308053	17463
A12_rpkm	299144.063430537	15.592601690411103	5.6987272	107.8421246196435	0.0	11303.28887	1593	8.303362001563722	17592
A13_rpkm	271884.190851015	14.171706585927286	6.100814626	67.51943749552028	0.0	5337.17014	1671	8.70992963252541	17514
A14_rpkm	302046.01584966795	15.743863218643105	5.525720692	104.49789724628991	0.0	11188.85194	1537	8.01146729215533	17648
A15_rpkm	309706.63348057005	16.14316567529685	5.732514172	140.9635346575706	0.0	16611.82821	1571	8.188689080010425	17614
A16_rpkm	295727.925986145	15.4145387535129	5.350539006	80.98123999092002	0.0	7607.150347	1513	7.886369559551733	17672
A17_rpkm	291598.95259704196	15.199319916447326	5.821077298	97.3162726617089	0.0	10477.38369	1841	9.596038571800886	17344

## Gene-level QC Metrics (first 1000 genes)
gene_id	mean_expression	median_expression	std_expression	variance	cv	zero_count	detected_samples
1	54.253661287617646	29.0771145195	58.82209338959953	3460.038670734769	1.0842050470614881	0	34
2	3698.476143158235	707.6577174	4188.37071495887	17542449.245925076	1.1324584917782652	0	34
9	6.248512846558823	1.37776533	7.638598994820466	58.34819460367223	1.222466718465209	0	34
10	1.6371808279705882	0.14363947	2.9190253598501834	8.520709051448494	1.7829584307241981	8	26
12	964.2087405869119	154.85448209999998	1933.2755130015614	3737554.2091714507	2.0050383611175113	0	34
13	0.3337539254411765	0.0	0.7635161814137637	0.5829569592806552	2.2876620264600662	22	12
14	912.2637786152941	287.05059649500004	1046.6980218051876	1095576.7488508932	1.1473633463710995	0	34
15	6.640492502382353	3.3503516595000002	7.747717354264398	60.02712420156972	1.1667383633796462	0	34
16	4363.584109367647	1323.43731835	4999.025163769863	24990252.588004302	1.1456236521345067	0	34
18	3591.837820852059	653.53965306	4052.3688647828258	16421693.416261246	1.1282159905041367	0	34
19	1097.434945481618	525.808574145	1167.1191373593335	1362167.0807903947	1.0634973327253892	0	34
20	11733.634483137354	4903.79058725	12819.631335180045	164342947.56993014	1.0925541743782288	0	34
21	2317.7713331185296	1099.41114515	2573.401985716197	6622397.780088067	1.1102915757671918	0	34
22	345.54999414585296	109.842172395	372.94549801813685	139088.3444919961	1.0792808691546976	0	34
23	677.8461256701472	413.5422942975	732.1071253841988	535980.843038315	1.0800491404452697	0	34
24	34.37265217264706	15.554308537	40.1569353440443	1612.579456225754	1.168281549597742	0	34
25	752.715340874706	488.613943405	796.5474098393181	634487.7761217266	1.0582319325572351	0	34
26	0.9483808669411765	0.019991942999999998	1.5317505923281651	2.3462598770976846	1.6151217783088956	8	26
27	1148.9775811295588	264.337455775	1295.8394977653454	1679200.003968743	1.1278196537929024	0	34
28	5.824672686205883	0.9357889095	7.482388663272065	55.986140108262326	1.2846024259855875	0	34
29	5673.332980910294	2401.1533574	6269.048614768026	39300970.5343249	1.1050027621967904	0	34
30	444.44763317617645	296.01278765	450.8121507994078	203231.59530838797	1.0143200619108899	0	34
31	3623.8294427476467	1053.109999915	4107.007421129393	16867509.95721191	1.1333335318384612	0	34
32	1201.1109056198236	624.795432595	1330.3904774935634	1769938.8226055515	1.1076333344979714	0	34
33	64.8029747375	8.1443573105	71.67247522702411	5136.9437051683835	1.10600594366772	0	34
34	727.9410087597058	177.53545579000001	800.687715292331	641100.8174200528	1.0999348926042425	0	34
35	116.52178803344115	54.7124477785	125.44461724192954	15736.351994974206	1.076576487188195	0	34
36	748.4143731846472	144.748966235	872.9327167152758	762011.527911912	1.1663762054712807	0	34
37	1718.2088564476471	1082.68116905	1805.090895010741	3258353.1392506775	1.0505654701039782	0	34
38	754.9701064776469	150.81532261	835.8731461010631	698683.9163728891	1.1071605867957786	0	34
39	534.3414202270587	94.422581735	626.9212254479271	393030.2229171307	1.1732596458300542	0	34
40	232.15301499400002	77.7503873185	269.24499800943727	72492.86895310188	1.1597738587043374	0	34
41	312.77957218782353	194.334919345	328.9030901018869	108177.24267856995	1.0515491398664016	0	34
43	166.4754367987941	69.4263728645	186.178472567796	34662.42364767757	1.118354011545952	0	34
47	1748.8187042208824	347.26790043	2032.8679221235332	4132551.988798851	1.1624234788986876	0	34
48	633.0155299161765	349.3202586	668.3768807337767	446727.65469941316	1.0558617429532617	0	34
49	2.442266182529412	0.307384398	3.464228141058124	12.000876613299027	1.4184482288782643	4	30
50	3336.0566145538232	1015.4982133999999	3696.9539512730025	13667468.517833065	1.1081808189779319	0	34
51	1425.644004083265	176.995791395	1588.166620299368	2522273.213833117	1.1139994386751624	0	34
52	412.7201993452647	60.271497145	477.70404897687405	228201.15840889968	1.15745255438115	0	34
53	272.3369857283824	128.00078086	300.6499265584789	90390.37833961876	1.1039628927168001	0	34
54	12.645150913441176	5.1396960175	14.504501649230127	210.38056809251947	1.1470406125254347	0	34
55	14.83469685717647	1.673443533	23.01049702735716	529.4829734460127	1.55112687835111	0	34
56	5.685372122470588	1.8208421985	7.076711920882255	50.07985161115702	1.2447227320288505	0	34
58	8.19914217232353	1.4396468945	10.92883140045554	119.43935577958298	1.3329237584568498	0	34
59	270.8913260412941	51.98471876	318.45314117579005	101412.40312472769	1.1755752604911598	0	34
60	10226.544546129411	2519.1987314	11512.749763620643	132543407.11974716	1.1257712428366666	0	34
70	29.914101777647055	7.9886383435	35.07880065048971	1230.5222550767971	1.1726509761594084	0	34
71	5371.122198994119	1198.89114395	6214.702906623981	38622532.217600554	1.1570585580398534	0	34
72	8.442444161794114	1.071332285	15.756762505348268	248.27556464994902	1.8663745004858616	4	30
